County,Constituency,Ward,Center,Station,Station code,Voters
Kiambu,Kikuyu,Kikuyu,Kidfarmaco Pr. Sch,1,22120059903301,665
Kiambu,Kikuyu,Kikuyu,Kidfarmaco Pr. Sch,2,22120059903302,666
Kiambu,Kikuyu,Kikuyu,Kidfarmaco Pr. Sch,3,22120059903303,665
Kiambu,Kikuyu,Kikuyu,Kidfarmaco Pr. Sch,4,22120059903304,665
Kiambu,Kikuyu,Kikuyu,Kidfarmaco Pr. Sch,5,22120059903305,665
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,1,22120059903401,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,2,22120059903402,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,3,22120059903403,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,4,22120059903404,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,5,22120059903405,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,6,22120059903406,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,7,22120059903407,700
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,8,22120059903408,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,9,22120059903409,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,10,22120059903410,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,11,22120059903411,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,12,22120059903412,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,13,22120059903413,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,14,22120059903414,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,15,22120059903415,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,16,22120059903416,699
Kiambu,Kikuyu,Kikuyu,Kikuyu Township Pri. Sch.,17,22120059903417,699
Kiambu,Kikuyu,Kinoo,Hgm Kinoo Pri Sch,1,22120060003501,590
Kiambu,Kikuyu,Kinoo,Hgm Kinoo Pri Sch,2,22120060003502,591
Kiambu,Kikuyu,Kinoo,Hgm Kinoo Pri Sch,3,22120060003503,591
Kiambu,Kikuyu,Kinoo,Hgm Kinoo Pri Sch,4,22120060003504,591
Kiambu,Kikuyu,Kinoo,Hgm Kinoo Pri Sch,5,22120060003505,590
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,1,22120060003601,634
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,2,22120060003602,635
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,3,22120060003603,635
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,4,22120060003604,634
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,5,22120060003605,634
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,6,22120060003606,634
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,7,22120060003607,634
Kiambu,Kikuyu,Kinoo,Kinoo Nur Sch,8,22120060003608,634
Kiambu,Kikuyu,Kinoo,Gichecheni Pcea Hall,1,22120060003701,652
Kiambu,Kikuyu,Kinoo,Gichecheni Pcea Hall,2,22120060003702,653
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,1,22120060003801,691
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,2,22120060003802,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,3,22120060003803,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,4,22120060003804,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,5,22120060003805,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,6,22120060003806,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,7,22120060003807,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,8,22120060003808,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,9,22120060003809,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,10,22120060003810,692
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,11,22120060003811,691
Kiambu,Kikuyu,Kinoo,P.C.E.A. Mama Ngina Kenyatta Pri.Sch,12,22120060003812,691
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,1,22121060100101,644
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,2,22121060100102,645
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,3,22121060100103,645
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,4,22121060100104,644
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,5,22121060100105,644
Kiambu,Limuru,Bibirioni,St. John Bosco Primary School,6,22121060100106,644
Kiambu,Limuru,Bibirioni,Murengeti Primary School,1,22121060100201,546
Kiambu,Limuru,Bibirioni,Murengeti Primary School,2,22121060100202,547
Kiambu,Limuru,Bibirioni,Murengeti Primary School,3,22121060100203,547
Kiambu,Limuru,Bibirioni,Murengeti Primary School,4,22121060100204,547
Kiambu,Limuru,Bibirioni,Ngarariga Primary School,1,22121060100301,505
Kiambu,Limuru,Bibirioni,Ngarariga Primary School,2,22121060100302,505
Kiambu,Limuru,Bibirioni,Ngarariga Primary School,3,22121060100303,505
Kiambu,Limuru,Bibirioni,Kinyogori High School,1,22121060100401,668
Kiambu,Limuru,Bibirioni,Kinyogori High School,2,22121060100402,668
Kiambu,Limuru,Bibirioni,Manguo Primary School,1,22121060100501,520
Kiambu,Limuru,Bibirioni,Manguo Primary School,2,22121060100502,520
Kiambu,Limuru,Bibirioni,Manguo Primary School,3,22121060100503,520
Kiambu,Limuru,Bibirioni,Bibirioni Primary School,1,22121060100601,544
Kiambu,Limuru,Bibirioni,Bibirioni Primary School,2,22121060100602,544
Kiambu,Limuru,Bibirioni,Bibirioni Primary School,3,22121060100603,544
Kiambu,Limuru,Bibirioni,Gitogothi P.C.E.A Nursery School,1,22121060100701,525
Kiambu,Limuru,Bibirioni,Kinyogori Primary School,1,22121060100801,399
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,1,22121060200901,658
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,2,22121060200902,659
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,3,22121060200903,659
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,4,22121060200904,659
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,5,22121060200905,659
Kiambu,Limuru,Limuru Central,Kamirithu Polytechnic,6,22121060200906,659
Kiambu,Limuru,Limuru Central,Kamirithu Primary School,1,22121060201001,602
Kiambu,Limuru,Limuru Central,Kamirithu Primary School,2,22121060201002,602
Kiambu,Limuru,Limuru Central,Kamirithu Primary School,3,22121060201003,602
Kiambu,Limuru,Limuru Central,Kamirithu Primary School,4,22121060201004,602
Kiambu,Limuru,Limuru Central,Kamirithu Primary School,5,22121060201005,602
Kiambu,Limuru,Limuru Central,Tharuni Primary School,1,22121060201101,517
Kiambu,Limuru,Limuru Central,Tharuni Primary School,2,22121060201102,518
Kiambu,Limuru,Limuru Central,Tharuni Primary School,3,22121060201103,518
Kiambu,Limuru,Limuru Central,Kamandura Primary School,1,22121060201201,692
Kiambu,Limuru,Limuru Central,Kamandura Primary School,2,22121060201202,692
Kiambu,Limuru,Limuru Central,Limuru Primary School,1,22121060201301,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,2,22121060201302,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,3,22121060201303,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,4,22121060201304,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,5,22121060201305,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,6,22121060201306,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,7,22121060201307,658
Kiambu,Limuru,Limuru Central,Limuru Primary School,8,22121060201308,658
Kiambu,Limuru,Limuru Central,Limuru Model Primary School,1,22121060201401,583
Kiambu,Limuru,Limuru Central,Limuru Model Primary School,2,22121060201402,584
Kiambu,Limuru,Limuru Central,Limuru Model Primary School,3,22121060201403,584
Kiambu,Limuru,Limuru Central,Limuru Model Primary School,4,22121060201404,583
Kiambu,Limuru,Limuru Central,Rironi Primary School,1,22121060201501,595
Kiambu,Limuru,Limuru Central,Rironi Primary School,2,22121060201502,596
Kiambu,Limuru,Limuru Central,Rironi Primary School,3,22121060201503,596
Kiambu,Limuru,Limuru Central,Rironi Primary School,4,22121060201504,596
Kiambu,Limuru,Limuru Central,Rironi Primary School,5,22121060201505,595
Kiambu,Limuru,Limuru Central,Rironi Primary School,6,22121060201506,595
Kiambu,Limuru,Limuru Central,Gatimu Nursery School,1,22121060201601,569
Kiambu,Limuru,Limuru Central,Gatimu Nursery School,2,22121060201602,570
Kiambu,Limuru,Limuru Central,Gatimu Nursery School,3,22121060201603,570
Kiambu,Limuru,Limuru Central,Mithiga Nursery School,1,22121060201701,398
Kiambu,Limuru,Limuru Central,Mithiga Nursery School,2,22121060201702,399
Kiambu,Limuru,Limuru Central,Nyoro Primary School,1,22121060201801,403
Kiambu,Limuru,Limuru Central,Nyoro Primary School,2,22121060201802,403
Kiambu,Limuru,Limuru Central,Nyataragi Primary School,1,22121060201901,366
Kiambu,Limuru,Limuru Central,Nyataragi Primary School,2,22121060201902,367
Kiambu,Limuru,Ndeiya,Githungucu Primary School,1,22121060302001,554
Kiambu,Limuru,Ndeiya,Githungucu Primary School,2,22121060302002,555
Kiambu,Limuru,Ndeiya,Githungucu Primary School,3,22121060302003,555
Kiambu,Limuru,Ndeiya,Tiekunu Primary School,1,22121060302101,494
Kiambu,Limuru,Ndeiya,Tiekunu Primary School,2,22121060302102,495
Kiambu,Limuru,Ndeiya,Rwamburi Kiugu Primary School,1,22121060302201,508
Kiambu,Limuru,Ndeiya,Rwamburi Kiugu Primary School,2,22121060302202,509
Kiambu,Limuru,Ndeiya,Nderu Primary School,1,22121060302301,520
Kiambu,Limuru,Ndeiya,Nderu Primary School,2,22121060302302,521
Kiambu,Limuru,Ndeiya,Nderu Primary School,3,22121060302303,520
Kiambu,Limuru,Ndeiya,Makutano Primary School,1,22121060302401,544
Kiambu,Limuru,Ndeiya,Makutano Primary School,2,22121060302402,545
Kiambu,Limuru,Ndeiya,Makutano Primary School,3,22121060302403,544
Kiambu,Limuru,Ndeiya,Kiawanda Primary School,1,22121060302501,442
Kiambu,Limuru,Ndeiya,Kiawanda Primary School,2,22121060302502,443
Kiambu,Limuru,Ndeiya,Thigio Primary School,1,22121060302601,584
Kiambu,Limuru,Ndeiya,Thigio Primary School,2,22121060302602,585
Kiambu,Limuru,Ndeiya,Thigio Primary School,3,22121060302603,585
Kiambu,Limuru,Ndeiya,Thigio Primary School,4,22121060302604,584
Kiambu,Limuru,Ndeiya,Tutu Primary School,1,22121060302701,635
Kiambu,Limuru,Ndeiya,Tutu Primary School,2,22121060302702,636
Kiambu,Limuru,Ndeiya,Gitutha Primary School,1,22121060302801,621
Kiambu,Limuru,Ndeiya,Gatuura Primary School,1,22121060302901,689
Kiambu,Limuru,Ndeiya,Gatuura Primary School,2,22121060302902,690
